Ewe/V1,<I>/mA1,Ewe/V5,<I>/mA5,Ewe/V20,<I>/mA20
-0.493278593,-0.256880009,-0.493278593,-0.831445585,-0.493183106,-1.2706212
-0.493221313,-0.257322957,-0.493316799,-0.830445792,-0.493355006,-1.265261906
-0.493565112,-0.257418965,-0.493450493,-0.8284162,-0.493412316,-1.276949868
-0.493660599,-0.257444319,-0.493584216,-0.828423085,-0.493450493,-1.264084203
-0.493794322,-0.257259467,-0.493698806,-0.830461788,-0.493737012,-1.274545416
-0.493775219,-0.256844045,-0.493756115,-0.83172626,-0.493737012,-1.271406308
-0.493889809,-0.257180457,-0.493908912,-0.830693458,-0.493813425,-1.266296367
-0.494004428,-0.257206551,-0.493870705,-0.828768085,-0.493947119,-1.27766074
-0.493947119,-0.257287058,-0.494061708,-0.828688715,-0.494023532,-1.265004622
-0.494080812,-0.257282761,-0.494195431,-0.83071658,-0.494061708,-1.274624959
-0.494214535,-0.257183495,-0.494233608,-0.832100907,-0.494252712,-1.271651646
-0.494290918,-0.257204121,-0.494386435,-0.83097816,-0.494271815,-1.267004587
-0.494386435,-0.257134791,-0.494443715,-0.829165914,-0.494386435,-1.277973744
-0.494596541,-0.257296038,-0.494577438,-0.828898285,-0.494596541,-1.265637251
-0.494481921,-0.257050364,-0.494634718,-0.831131689,-0.494730234,-1.275855688
-0.494768441,-0.25705597,-0.494692028,-0.832382914,-0.494672924,-1.272544153
-0.494749337,-0.257069787,-0.494825721,-0.831491381,-0.494711131,-1.267783086
-0.494978547,-0.258830706,-0.494997621,-0.831738206,-0.495131344,-1.281382059
-0.494978547,-0.258502053,-0.495074034,-0.831242377,-0.495131344,-1.268198098
-0.495265037,-0.258243295,-0.49516955,-0.833121906,-0.495150447,-1.277947177
-0.49534145,-0.258109568,-0.495245934,-0.834192588,-0.495265037,-1.274964452
-0.49539873,-0.258021441,-0.495417833,-0.833294848,-0.495417833,-1.269931518
-0.495532453,-0.257962497,-0.49539873,-0.831097279,-0.495494246,-1.28111545
-0.49557063,-0.257832725,-0.49557063,-0.831126729,-0.495494246,-1.26830557
-0.495647043,-0.257606681,-0.495532453,-0.833234179,-0.495704353,-1.278550595
-0.495742559,-0.257746109,-0.495742559,-0.834255445,-0.495704353,-1.275168789
-0.495818943,-0.257543489,-0.495876253,-0.833189373,-0.495876253,-1.27037584
-0.496009946,-0.25770444,-0.495895356,-0.831223962,-0.495857149,-1.281431096
-0.496086359,-0.257862017,-0.496105462,-0.831409934,-0.495971739,-1.268837338
-0.496200949,-0.257826255,-0.496162742,-0.833278739,-0.496067256,-1.279169892
-0.496200949,-0.257904048,-0.496277362,-0.834547135,-0.496334672,-1.275994984
-0.496200949,-0.257963229,-0.496372849,-0.833498663,-0.496315569,-1.271117111
-0.496391952,-0.257910445,-0.496430159,-0.831617641,-0.496468365,-1.282290568
-0.496621162,-0.25808125,-0.496430159,-0.831674919,-0.496506572,-1.269769756
-0.496563852,-0.257921473,-0.496697575,-0.833995264,-0.496563852,-1.280201788
-0.496812165,-0.258123081,-0.496773958,-0.835262173,-0.496735752,-1.27656927
-0.496812165,-0.257885976,-0.496773958,-0.833976747,-0.496907681,-1.272260316
-0.496907681,-0.257646879,-0.496907681,-0.831587684,-0.496945858,-1.283131351
-0.497022271,-0.257499323,-0.497098684,-0.831762684,-0.497136861,-1.270540245
-0.497175068,-0.257567974,-0.497175068,-0.833794186,-0.497232378,-1.280607601
-0.497155964,-0.258054019,-0.497270584,-0.835377199,-0.497289687,-1.277660737
-0.497194171,-0.257946121,-0.497442484,-0.834206394,-0.497251481,-1.272453986
-0.497442484,-0.257902364,-0.497442484,-0.832396889,-0.497499764,-1.283541106
-0.497518867,-0.258036494,-0.497671694,-0.832325014,-0.497518867,-1.271203389
-0.497728974,-0.258082375,-0.497671694,-0.834590145,-0.497557074,-1.28131178
-0.49776718,-0.257798925,-0.497786283,-0.835318059,-0.49765259,-1.278265459
-0.497805387,-0.258036806,-0.497786283,-0.83454104,-0.49788177,-1.273285493
-0.497977287,-0.257952406,-0.498034596,-0.83258493,-0.497919977,-1.284266631
-0.498015493,-0.257880517,-0.49811098,-0.832755697,-0.4980537,-1.271853221
-0.49816829,-0.259270113,-0.49811098,-0.836957583,-0.498187393,-1.284769182
-0.49816829,-0.259118178,-0.498301983,-0.837260394,-0.498206496,-1.280634043
-0.498435706,-0.259051577,-0.498378396,-0.836362611,-0.4982256,-1.275748288
-0.498473883,-0.259157091,-0.498340189,-0.834449399,-0.498512089,-1.286895196
-0.498473883,-0.259057949,-0.498626709,-0.83440758,-0.498531193,-1.27415025
-0.498607606,-0.259098009,-0.498607606,-0.836387296,-0.498626709,-1.284062361
-0.498817712,-0.259245453,-0.498874992,-0.83767333,-0.498760402,-1.281199095
-0.498970509,-0.25922152,-0.498817712,-0.836622213,-0.498836815,-1.276201822
-0.499046892,-0.258982805,-0.499065995,-0.834452347,-0.498951405,-1.287363326
-0.499161512,-0.258837289,-0.499123305,-0.834432114,-0.499104202,-1.274712476
-0.499046892,-0.258863394,-0.499104202,-0.836482403,-0.499256998,-1.284755963
-0.499180615,-0.258751177,-0.499256998,-0.837960572,-0.499276102,-1.281846203
-0.499390721,-0.258722923,-0.499352515,-0.836651289,-0.499333411,-1.276610345
-0.499428898,-0.258690321,-0.499409825,-0.834707654,-0.499467105,-1.288052904
-0.499581724,-0.258702661,-0.499581724,-0.834650073,-0.499524415,-1.275245676
-0.499715418,-0.258828134,-0.499600828,-0.836795714,-0.499658108,-1.285407193
-0.499925524,-0.259408126,-0.499906421,-0.839307584,-0.499734521,-1.283322327
-0.499925524,-0.259119155,-0.499849111,-0.837899935,-0.499849111,-1.278565196
-0.499963731,-0.259146635,-0.499868214,-0.835826151,-0.499944627,-1.28943751
-0.500212014,-0.259264165,-0.500059187,-0.835835782,-0.500116527,-1.276607645
-0.500116527,-0.259138318,-0.500040114,-0.837587954,-0.500135601,-1.286766494
-0.50036484,-0.259184721,-0.500326633,-0.839018428,-0.50025022,-1.283822313
-0.500345707,-0.259040338,-0.500402987,-0.837842551,-0.500231087,-1.278872823
-0.500383914,-0.259238735,-0.500517607,-0.836104076,-0.500402987,-1.290019713
-0.500613093,-0.259104088,-0.500689507,-0.835815862,-0.500555813,-1.277236365
-0.500727713,-0.259198873,-0.50053674,-0.838030184,-0.500574946,-1.287295717
-0.5006513,-0.258951485,-0.500727713,-0.839237354,-0.500842333,-1.284564999
-0.500784993,-0.259075672,-0.500842333,-0.838137492,-0.500784993,-1.279643384
-0.500861406,-0.258990446,-0.500899613,-0.836221605,-0.501033306,-1.290824783
-0.500976026,-0.259070176,-0.501128852,-0.836269309,-0.501033306,-1.27790868
-0.501166999,-0.259043572,-0.501090646,-0.838380343,-0.501090646,-1.288176283
-0.501319826,-0.259138927,-0.501224339,-0.839632081,-0.501281619,-1.285539726
-0.501377106,-0.260450778,-0.501281619,-0.840901984,-0.501281619,-1.282974804
-0.501510859,-0.260220426,-0.501491725,-0.838498741,-0.501453519,-1.293262343
-0.501625419,-0.260117997,-0.501682758,-0.838307378,-0.501587212,-1.280290609
-0.501682758,-0.260068933,-0.501759112,-0.840237355,-0.501663625,-1.290461394
-0.501759112,-0.259713608,-0.501720965,-0.841297373,-0.501720965,-1.287448175
-0.501873732,-0.259807907,-0.501892865,-0.840566815,-0.501759112,-1.282421835
-0.502064764,-0.259763827,-0.501911938,-0.838661069,-0.502141118,-1.293706571
-0.502064764,-0.259878093,-0.502179325,-0.838756233,-0.502102971,-1.280883454
-0.502083838,-0.259770181,-0.502141118,-0.840476475,-0.502255738,-1.290814079
-0.502389431,-0.259786084,-0.502274871,-0.841797147,-0.502370358,-1.288217428
-0.502313018,-0.259657115,-0.502446771,-0.840658273,-0.502313018,-1.282980124
-0.502465844,-0.259759439,-0.502446771,-0.838535169,-0.502504051,-1.294446617
-0.502465844,-0.25934056,-0.502427638,-0.838616044,-0.502561331,-1.28160357
-0.502752364,-0.259325321,-0.502752364,-0.840663165,-0.502599537,-1.291254379
-0.502733231,-0.259300878,-0.50279057,-0.841886399,-0.502771437,-1.288460123
-0.50290513,-0.259179849,-0.502828777,-0.840799943,-0.502809644,-1.283604766
-0.503153443,-0.259616466,-0.502943337,-0.83906712,-0.50290513,-1.294833894
-0.503210783,-0.259924686,-0.503038883,-0.839115716,-0.503153443,-1.282378097
-0.50313437,-0.260043799,-0.503287137,-0.841254319,-0.503153443,-1.292253109
-0.503229856,-0.260083622,-0.503344476,-0.842358067,-0.503172576,-1.28961121
-0.50336355,-0.259664921,-0.503420889,-0.841202227,-0.50330627,-1.284521259
-0.503573656,-0.259553511,-0.503382683,-0.839472703,-0.503382683,-1.295646812
-0.503478169,-0.259767846,-0.503554583,-0.8394343,-0.503573656,-1.283030607
-0.503669143,-0.259762861,-0.503764689,-0.841425552,-0.503554583,-1.293062098
-0.503707349,-0.259663053,-0.503688276,-0.8425701,-0.503726482,-1.290151573
-0.503917456,-0.259389514,-0.503917456,-0.841800724,-0.503821969,-1.285223956
-0.503936589,-0.259679734,-0.504013002,-0.839734337,-0.503917456,-1.296237027
-0.503993869,-0.259501264,-0.504127562,-0.8398391,-0.504032075,-1.283662446
-0.504337668,-0.259476154,-0.504127562,-0.841902942,-0.504127562,-1.293807482
-0.504337668,-0.259449185,-0.504051149,-0.843085617,-0.504223108,-1.290835353
-0.504242182,-0.259383731,-0.504299462,-0.842253353,-0.504299462,-1.286081459
-0.504490495,-0.259513416,-0.504471362,-0.840362696,-0.504433155,-1.297268781
-0.504528701,-0.260956095,-0.504624188,-0.842610748,-0.504509568,-1.28687262
-0.504643261,-0.260479072,-0.504834294,-0.844122037,-0.504662395,-1.297095095
-0.504662395,-0.260678152,-0.504853368,-0.84491805,-0.504662395,-1.292966582
-0.504853368,-0.260510402,-0.504929781,-0.844120136,-0.504872501,-1.288666966
-0.505063474,-0.260540576,-0.504910707,-0.842009447,-0.505025268,-1.299132198
-0.505025268,-0.260264007,-0.504948914,-0.841997648,-0.505006194,-1.286316961
-0.505101681,-0.260419252,-0.505139887,-0.843902853,-0.505178094,-1.297160042
-0.505273581,-0.260674742,-0.505292714,-0.84501782,-0.505254507,-1.293339252
-0.505369127,-0.260402714,-0.50544548,-0.844283283,-0.505407274,-1.289115228
-0.50550282,-0.260234629,-0.505407274,-0.841876357,-0.505235374,-1.300008789
-0.505521894,-0.260183028,-0.505636513,-0.841938976,-0.505521894,-1.287051655
-0.505712926,-0.260631801,-0.505655587,-0.843984699,-0.505865693,-1.297847055
-0.505808413,-0.26046803,-0.505732,-0.845400379,-0.505693793,-1.293818007
-0.5059039,-0.260623771,-0.505827487,-0.844020629,-0.505884826,-1.289743863
-0.505961239,-0.260249693,-0.505923033,-0.842143742,-0.506056726,-1.30071831
-0.506171286,-0.26010146,-0.505999386,-0.842212918,-0.506056726,-1.287810199
-0.506209493,-0.260111378,-0.506133139,-0.844285808,-0.506171286,-1.298388101
-0.506266832,-0.26020359,-0.506266832,-0.845552095,-0.506285906,-1.294722445
-0.506324112,-0.260159548,-0.506324112,-0.84475299,-0.506381392,-1.290377763
-0.506572425,-0.260125785,-0.506553292,-0.842836356,-0.506534219,-1.301260745
-0.506591499,-0.259750748,-0.506496012,-0.842702119,-0.506496012,-1.288482649
-0.506706119,-0.26024532,-0.506667912,-0.844643381,-0.506782532,-1.299295321
-0.506763399,-0.260436086,-0.506763399,-0.845890667,-0.506763399,-1.295455831
-0.506801605,-0.260332411,-0.506954432,-0.845044878,-0.506897151,-1.291035558
-0.506897151,-0.260297473,-0.506916225,-0.842902231,-0.507049918,-1.30168511
-0.507088125,-0.259666169,-0.507221818,-0.843209591,-0.507088125,-1.289076785
-0.507279158,-0.260606744,-0.507126331,-0.845272459,-0.507164538,-1.299800523
-0.507221818,-0.260665291,-0.507298231,-0.846612325,-0.507279158,-1.296190649
-0.507260025,-0.260599709,-0.507374644,-0.845403169,-0.507279158,-1.291725278
-0.507489264,-0.260546451,-0.507508337,-0.843428961,-0.507508337,-1.302675856
-0.507565618,-0.260306155,-0.507584751,-0.843478165,-0.507470131,-1.289624552
-0.507565618,-0.260455437,-0.507680237,-0.845479598,-0.507661164,-1.300625421
-0.507852137,-0.262068054,-0.507775724,-0.848884242,-0.507775724,-1.299209083
-0.50787127,-0.261839638,-0.507813931,-0.847419665,-0.507890344,-1.294226502
-0.507909417,-0.261758253,-0.50798583,-0.845258797,-0.50787127,-1.305364018
-0.50810045,-0.261564269,-0.50810045,-0.845213986,-0.508062243,-1.292140377
-0.508253276,-0.261642565,-0.508195937,-0.847174846,-0.508119524,-1.302881335
-0.508291423,-0.261753709,-0.508367836,-0.848219922,-0.508234143,-1.299023425
-0.50832963,-0.261814486,-0.50827235,-0.847488341,-0.508291423,-1.294653555
-0.50850153,-0.261795042,-0.508406043,-0.845332648,-0.50832963,-1.305736671
-0.508673429,-0.26161212,-0.50850153,-0.845411443,-0.50850153,-1.292580694
-0.508597076,-0.26136131,-0.508635283,-0.847239896,-0.508654356,-1.303388032
-0.508826256,-0.26164707,-0.508902669,-0.848689209,-0.508902669,-1.299905332
-0.508940876,-0.261766812,-0.508883536,-0.847447143,-0.508864462,-1.295150886
-0.508921742,-0.261772395,-0.508921742,-0.845160945,-0.508959949,-1.306243288
-0.509074569,-0.261790695,-0.509055495,-0.845175851,-0.509017289,-1.293311382
-0.509017289,-0.261726242,-0.509208262,-0.84729636,-0.509055495,-1.304183727
-0.509380162,-0.261915372,-0.509265542,-0.848589705,-0.509341955,-1.300479566
-0.509361088,-0.26221967,-0.509437501,-0.847711466,-0.509380162,-1.296076544
-0.509552062,-0.261928439,-0.509456575,-0.845713653,-0.509380162,-1.307203501
-0.509552062,-0.261962998,-0.509456575,-0.845943927,-0.509494781,-1.294117788
-0.509552062,-0.26196806,-0.509800375,-0.847977189,-0.509781301,-1.304873325
-0.509743094,-0.261741355,-0.509704888,-0.849061734,-0.509590268,-1.301344246
-0.509876788,-0.2617657,-0.509934068,-0.848164285,-0.509914994,-1.296767498
-0.510029554,-0.261643822,-0.510029554,-0.846310866,-0.509972274,-1.307966133
-0.510105968,-0.261869865,-0.510182381,-0.846500656,-0.510086894,-1.294962491
-0.510239661,-0.261687982,-0.510010481,-0.848033846,-0.510105968,-1.305625342
-0.510297,-0.26190419,-0.510182381,-0.849391818,-0.510335207,-1.302157293
-0.510411561,-0.261816653,-0.510335207,-0.848522073,-0.510316074,-1.297315272
-0.51052618,-0.261660011,-0.510449767,-0.846458433,-0.510373414,-1.308409082
-0.51058352,-0.261549181,-0.5106408,-0.846431731,-0.510564387,-1.295641522
-0.51075542,-0.261811468,-0.510621667,-0.848444394,-0.510602593,-1.306450275
-0.510736287,-0.26198562,-0.51075542,-0.849725993,-0.510717213,-1.302593624
-0.510831773,-0.262141946,-0.51092732,-0.848665153,-0.51086998,-1.298239591
-0.511118293,-0.263328239,-0.51086998,-0.849241087,-0.511022806,-1.311841272
-0.511022806,-0.262888123,-0.511118293,-0.848548403,-0.511156499,-1.298148056
-0.511328399,-0.262984477,-0.511137426,-0.850611273,-0.511309326,-1.309031025
-0.511347532,-0.263154873,-0.511232913,-0.851533442,-0.511175632,-1.305130603
-0.511481225,-0.26302119,-0.511404812,-0.850388287,-0.511232913,-1.300284637
-0.511576712,-0.26295424,-0.511462092,-0.84877821,-0.511481225,-1.311370524
-0.511767685,-0.263019594,-0.511500299,-0.848785721,-0.511595786,-1.298669303
-0.511614919,-0.26316263,-0.511805892,-0.850517542,-0.511672199,-1.309248567
-0.511844099,-0.262619439,-0.511786819,-0.851593563,-0.511672199,-1.305346854
-0.511748612,-0.26278006,-0.511958718,-0.850551706,-0.511939645,-1.300655931
-0.511996925,-0.262734245,-0.511882305,-0.848725793,-0.511901438,-1.312134358
-0.512035131,-0.262999566,-0.512035131,-0.849055261,-0.512149692,-1.299260763
-0.512073338,-0.262823116,-0.512092412,-0.850789019,-0.512226105,-1.309617194
-0.512359798,-0.26294377,-0.512245238,-0.852066011,-0.512417138,-1.306276456
-0.512340724,-0.262990301,-0.512436211,-0.851052397,-0.512283444,-1.301564453
-0.512493551,-0.262862426,-0.512378931,-0.849155598,-0.512550831,-1.312838644
-0.512627244,-0.263833844,-0.512627244,-0.85090245,-0.512608111,-1.301803199
-0.512684524,-0.263751312,-0.512703657,-0.852625703,-0.512684524,-1.312133039
-0.512741804,-0.263696626,-0.512799144,-0.853746042,-0.51283735,-1.308261782
-0.513028324,-0.263694023,-0.512780011,-0.85271061,-0.51295191,-1.303683738
-0.51300925,-0.263612514,-0.51300925,-0.850610695,-0.51295191,-1.314487117
-0.51306653,-0.263724157,-0.513085663,-0.850743841,-0.513085663,-1.301951679
-0.513085663,-0.263523536,-0.513104737,-0.852615601,-0.51329571,-1.312359892
-0.51323843,-0.263217427,-0.513162017,-0.853777923,-0.51323843,-1.309008467
-0.513429463,-0.263166077,-0.513391256,-0.852609442,-0.513333917,-1.304047108
-0.51358223,-0.263292425,-0.513486743,-0.850767176,-0.51341033,-1.315281518
-0.513563156,-0.263091941,-0.51358223,-0.850905284,-0.51352495,-1.302414569
-0.513792336,-0.263268355,-0.513620436,-0.853095238,-0.513887823,-1.312927403
-0.513792336,-0.262965456,-0.513677776,-0.854236552,-0.513696849,-1.309118604
-0.514021575,-0.262972639,-0.513868749,-0.853394236,-0.513926029,-1.304895905
-0.514059782,-0.263157307,-0.513811469,-0.851453588,-0.514059782,-1.315784087
-0.514193475,-0.262951601,-0.514097929,-0.851443552,-0.514097929,-1.303021948
-0.514193475,-0.264327019,-0.514308035,-0.855630739,-0.514212549,-1.316028203
-0.514308035,-0.263939533,-0.514269829,-0.856087505,-0.514250755,-1.312202014
-0.514441788,-0.263273162,-0.514422655,-0.854796239,-0.514441788,-1.307100053
-0.514556348,-0.263609055,-0.514441788,-0.852750612,-0.514441788,-1.318235017
-0.514422655,-0.263643116,-0.514594555,-0.852707449,-0.514613688,-1.30529248
-0.514690042,-0.262787483,-0.514651835,-0.854902618,-0.514785588,-1.315880919
-0.514785588,-0.263419562,-0.514537275,-0.85623313,-0.514690042,-1.312438135
-0.514785588,-0.263444681,-0.514881074,-0.85505341,-0.514823794,-1.307577478
-0.514995694,-0.262976409,-0.514957488,-0.85275258,-0.515072048,-1.318477668
-0.515072048,-0.262912806,-0.515129387,-0.852787928,-0.515091181,-1.305501965
-0.515186667,-0.263303727,-0.515052974,-0.855101379,-0.515091181,-1.316325277
-0.515263081,-0.263384086,-0.515072048,-0.856202698,-0.515224874,-1.312916902
-0.515396774,-0.263591853,-0.5153777,-0.854799907,-0.515473187,-1.307963473
-0.515568674,-0.26346389,-0.51549226,-0.853066475,-0.515454054,-1.319481624
-0.515740573,-0.263865248,-0.51560688,-0.853306263,-0.5155496,-1.30646348
-0.515683293,-0.263679451,-0.51566416,-0.855379253,-0.5157215,-1.317004301
-0.5158934,-0.263525698,-0.515969813,-0.856551251,-0.5158934,-1.313683371
-0.515931606,-0.263531982,-0.5158934,-0.855319085,-0.515797913,-1.309127892
-0.516084373,-0.263479546,-0.51583606,-0.853473805,-0.51595068,-1.320041336
-0.516141713,-0.263564045,-0.516084373,-0.853554844,-0.516027093,-1.307223437
-0.516256273,-0.263324678,-0.516160786,-0.855437525,-0.516179919,-1.31760632
-0.516218066,-0.263472975,-0.516237199,-0.856798605,-0.516237199,-1.314391606
-0.516428173,-0.263363648,-0.516370893,-0.855566056,-0.516447306,-1.309585427
-0.516389966,-0.2634671,-0.516389966,-0.853878299,-0.516561925,-1.320831671
-0.516561925,-0.263336981,-0.516676486,-0.853631485,-0.516638279,-1.307802955
-0.516580999,-0.263497692,-0.516791105,-0.855762393,-0.516752899,-1.318154077
-0.516733825,-0.263402,-0.516714692,-0.857091797,-0.516829312,-1.315014963
-0.516752899,-0.263393828,-0.516886592,-0.8559376,-0.516733825,-1.310495225
-0.516943932,-0.263190934,-0.516905725,-0.853935807,-0.516963005,-1.321742813
-0.517058492,-0.263245396,-0.517115831,-0.854039145,-0.517020285,-1.308641089
-0.517077625,-0.263500323,-0.517192185,-0.856209577,-0.517153978,-1.318899428
-0.517249525,-0.263686049,-0.517173111,-0.85738743,-0.517230392,-1.315991064
-0.517497838,-0.26505492,-0.517345011,-0.858592539,-0.517440498,-1.31362238
-0.517364085,-0.264877199,-0.517555118,-0.85614261,-0.517516911,-1.324147264
-0.517535985,-0.26446811,-0.517593324,-0.856172219,-0.517478704,-1.311137105
